Horror, American Psycho," Interesting, always interesting!
"
Horror, American Psycho," Christian Bale the new Peter Cushing
"
Horror, Infinity Pool," Overrated and ultimately annoying
"
Horror, Infinity Pool," Overrated and obnoxious
"
Horror, Infinity Pool," Wasted Cast
"
Horror, Infinity Pool," Trash
"
Horror, Infinity Pool," Surreal and twisted, it's an interesting thriller.
"
Horror, Infinity Pool," A Shallow Dive into a Murky World
"
Horror, Infinity Pool," Not Scary just sick
"
Horror, Infinity Pool," Deeply unsettling, unique, and unlike anything I've seen before!
"
Horror, Infinity Pool," A lush, rotten vacation through a dystopian nine circles of hell
"
Horror, Infinity Pool," What Happens in La Tolqa Stays in La Tolqa
"
Horror, The Menu," The Menu began with a tone and tension that made me want more but ultimately ended with confusion and disappointment.
"
Horror, The Menu," Nice Try, But the Satire Doesn't Land
"
Horror, The Menu," Original, but ultimately unsatisfying fare.
"
Horror, The Menu," Great satire
"
Horror, The Menu," I tried to chew but couldn't swallow
"
Horror, The Menu," A very tasty treat indeed!
"
Horror, The Menu," If you understand the premise and concept of this movie, you will really like it.
"
Horror, The Menu," Fun & Thrill watch
"
Horror, The Menu," Absence Of A Single Likable Character (Or Over-Arching Message) May Limit The Palette Here
"
Horror, The Menu," Empty calories
"
Horror, Evil Dead Rise," Tedious
"
Horror, Evil Dead Rise," I can't explain why I didn't like this more
"
Horror, Evil Dead Rise," Cronin fails to rise to the occasion.
"
Horror, Evil Dead Rise," 👎After a While, The Stakes are Stagnant as Hell 👎
"
Horror, Evil Dead Rise," Evil Dead Sink
"
Horror, Evil Dead Rise," Pretty good for the most part
"
Horror, Evil Dead Rise," Eyeball-Popping & Jaw-Dropping
"
Horror, Evil Dead Rise," It's just there.
"
Horror, Evil Dead Rise," You get exactly what you pay for
"
Horror, Evil Dead Rise," Shudder Original: Evil Dead
"
Horror, Last Voyage of the Demeter," A unique addition to the Dracula universe that's missing something but still worth a viewing
"
Horror, Last Voyage of the Demeter," Impressive but too drawn-out
"
Horror, Last Voyage of the Demeter," A film that insults the viewers intelligence.
"
Horror, Last Voyage of the Demeter," ""The Last Voyage of the Demeter"": Sailing into the Abyss of Boredom
"
Horror, Last Voyage of the Demeter," Well made and not afraid to break some boundaries
"
Horror, Last Voyage of the Demeter," Count Bat Gollumcula...
"
Horror, Last Voyage of the Demeter," Slow but pretty good
"
Horror, Last Voyage of the Demeter," The underrated horror director Ovredal proves that fresh takes on classic tales are possible.
"
Horror, Last Voyage of the Demeter," Actors that have zero charisma including the villain
"
Horror, Last Voyage of the Demeter," Nearly put me to sleep...
"
Horror, Get Out," Creepy, unsettling and very well done.
"
Horror, Get Out," Black & White but Far From Monochrome...
"
Horror, Get Out," A more than welcome yet uneasy visit
"
Horror, Get Out," Simply put this film is outstanding
"
Horror, Get Out," Lives up to the hype
"
Horror, Get Out," A rare triple-threat genre film
"
Horror, Get Out," Smart genre mingling effort.
"
Horror, Get Out," OUTSTANDING HORRIFIC THRILLER.
"
Horror, Get Out," director Peele takes you on a different kind of journey
"
Horror, Get Out," Meet the Parents
"
Horror, There's Something in the Barn," Everyone Hates Lutefisk.
"
Horror, There's Something in the Barn," Didn't expect to like it
"
Horror, There's Something in the Barn," Unwelcome in Norway
"
Horror, There's Something in the Barn," Happy Vision: Give this one a skip!
"
Horror, There's Something in the Barn," A movie for the holidays
"
Horror, There's Something in the Barn," an elf gorefest
"
Horror, There's Something in the Barn," horror comedy
"
Horror, There's Something in the Barn," A highly enjoyable holiday-set genre effort
"
Horror, There's Something in the Barn," Sunday Christmas movie
"
Horror, There's Something in the Barn," We Need More Movies like That!
"
Horror, No One Will Save You," Brian Duffield delivers an engaging alien invasion thriller with a strong performance by Kaitlyn Dever, even with a messy third act
"
Horror, No One Will Save You," A film that might ""alienate"" you
"
Horror, No One Will Save You," What a good movie!
"
Horror, No One Will Save You," This isn't perfect....
"
Horror, No One Will Save You," No One Will Save You is a top-tier science fiction horror film that demands your attention
"
Horror, No One Will Save You," A lot of psychology done right, but there is much more...
"
Horror, No One Will Save You," Unfortunately
"
Horror, No One Will Save You," Save Yourself...
"
Horror, No One Will Save You," Something unique!
"
Horror, No One Will Save You," Surprisingly good
"
Horror, The Shining," Forty years on, and it's still outstanding.
"
Horror, The Shining," A classic horror from a master director
"
Horror, The Shining," Eeriness surpassed by class
"
Horror, The Shining," Equivocation
"
Horror, The Shining," An absolute classic. Even if it does stray away from the novel.
"
Horror, The Shining," The book is better
"
Horror, The Shining," I can see why people like it
"
Horror, The Shining," A masterpiece of psychological horror
"
Horror, The Shining," The best creepy horror movie involving isolation n eeriness. Also it captured the fear of the unseen in one of the best way.
"
Horror, The Shining," Overrated
"
Horror, Hereditary," I Was Riveted
"
Horror, Hereditary," Finally, an actual good horror movie made in the 2010's
"
Horror, Hereditary," Showcases what horror is capable of when taken seriously
"
Horror, Hereditary," CREEPING PENETRATING PSYCHOLOGICAL/SUPERNATURAL HORROR
"
Horror, Hereditary," Toni Colette was robbed of an Oscar nod
"
Horror, Hereditary," The more I think about it, the less I like it.
"
Horror, Hereditary," Fear in the family
"
Horror, Hereditary," A genuine nightmare
"
Horror, Hereditary," What?
"
Horror, Hereditary," Almost works better as a drama than a horror
"
Horror, Srpski Film," Welcome to the Darkest Side of Cinema
"
Horror, Srpski Film," It genuinely repulsed me.
"
Horror, Srpski Film," Why, just why??!!
"
Horror, Srpski Film," Just a slight warning, can't rate it because it would be unfair.
"
Horror, Srpski Film," Don't know what to think....
"
Horror, Srpski Film," be aware , this film goes into you forever, CAUTION !!!
"
Horror, Srpski Film," I should have listened to everyone else
"
Horror, Srpski Film," A friendly warning
"
Horror, Srpski Film," 'A Serbian Film' from an academical point of view
"
Horror, Srpski Film," Nastiest Film Ever...Most Probably!!!
"
Horror, The Meg 2: The Trench," The Only Good Thing Is Jason Statham
"
Horror, The Meg 2: The Trench," DO YOURSELF A FAVOR AND WATCH PAINT DRY INSTEAD
"
Horror, The Meg 2: The Trench," Gen Z masterpiece
"
Horror, The Meg 2: The Trench," Just Bad
"
Horror, The Meg 2: The Trench," The Very Sharp Tooth of Boredom
"
Horror, The Meg 2: The Trench," Most brain-dead film since Moonfall
"
Horror, The Meg 2: The Trench," Typical mindless over bloated sequel...and I loved it!
"
Horror, The Meg 2: The Trench," Meg 2: The Trench is more of the same silly fun as the first one with enough new elements to make fun escapist viewing
"
Horror, The Meg 2: The Trench," Bravo Alpha Delta
"
Horror, The Meg 2: The Trench," MEGa Failure
"
Horror, Alien: Covenant," With strengths at a visual and technical level, it would be much better with a more developed and better written script.
"
Horror, Alien: Covenant," The Most Unprepared (or Stupid) Crew Ever Seen
"
Horror, Alien: Covenant," It's abysmal.
"
Horror, Alien: Covenant," Disappointing
"
Horror, Alien: Covenant," ""I played panicky idiot #3.....""
"
Horror, Alien: Covenant," In some ways its excellent, but as an Alien film its infuriating
"
Horror, Alien: Covenant," Disappointing Sequel That Doesn't Know What It Wants to Do
"
Horror, Alien: Covenant," Still cleaning up
"
Horror, Alien: Covenant," U kno where the movie is heading when u see space engineers walking into an unknown planet without hazmat suits....
"
Horror, Alien: Covenant," Not nearly as good as Prometheus
"
Horror, Totally Killer," Totally fun!
"
Horror, Totally Killer," Finds a great balance between the comedy and horror
"
Horror, Totally Killer," Back to the Future + Scream = Radical 80's Fun
"
Horror, Totally Killer," It's not bad...
"
Horror, Totally Killer," Murder is so 1987
"
Horror, Totally Killer," Fun time travel slasher excels thanks to Kiernan Shipka
"
Horror, Totally Killer," Would have been a lot better if it weren't so condescending
"
Horror, Totally Killer," Wow everyone. The 80's sure were PROBLEMSTIC!
"
Horror, Totally Killer," A fun time-travel slasher movie
"
Horror, Totally Killer," Depends on what you're into
"
Horror, Army of the Dead," The reviewers say it right: this movie is just bad, sorry Zack.
"
Horror, Army of the Dead," Just Bad
"
Horror, Army of the Dead," A failed comedy
"
Horror, Army of the Dead," Dumb fun without the fun
"
Horror, Army of the Dead," Seemed like it could be a mix of Zombieland, The Expendables, and Oceans 11, but it does not measure up to any of those! :-(
"
Horror, Army of the Dead," Annoying
"
Horror, Army of the Dead," Too slow
"
Horror, Army of the Dead," Actionless - slow motion filmed - B-actor filled - piece of garbage
"
Horror, Army of the Dead," It just gets worse and worse for Zack Snyder
"
Horror, Army of the Dead," Too long, Too boring. Just Dull.
"
Horror, How It Ends," How it Ends review
"
Horror, How It Ends," Cinematic equivalent of blue balls
"
Horror, How It Ends," Starts Off Great - Ends Terribly
"
Horror, How It Ends," How It Doesn't End.
"
Horror, How It Ends," What...?
"
Horror, How It Ends," Now I know why Netflix has this
"
Horror, How It Ends," Abrupt ending to an otherwise pretty looking film
"
Horror, How It Ends," A prelude for a second?
"
Horror, How It Ends," Rushed ending
"
Horror, How It Ends," Guys c'mon, how could you not understand the ending??
"
Horror, Black Christmas," After the 2019 ""Black Christmas"", I appreciate this version.
"
Horror, Black Christmas," A Modestly Flawed Remake of the Bob Clark Classic
"
Horror, Black Christmas," Violence and Gore
"
Horror, Black Christmas," enjoy, but don't take seriously!
"
Horror, Black Christmas," ""I'm not dreaming of a Black Christmas...""
"
Horror, Black Christmas," great horror flick
"
Horror, Black Christmas," So it's not the original...but there's plenty of fun to be had here!
"
Horror, Black Christmas," Once of the best slashers of the 2000s!
"
Horror, Black Christmas," More entertaining than the original, but marred by a ridiculous tacked-on ending
"
Horror, Black Christmas," Yet another VERY disappointing ""Re-make""
"
Horror, The Thing," ""The Thing"" is John Carpenter's masterpiece and one of the best classic horror films!
"
Horror, The Thing," Flips the scenario round from the original to great effect.
"
Horror, The Thing," Right up there with ""Halloween""--one of Carpenter's best!
"
Horror, The Thing," Intelligent Splatter
"
Horror, The Thing," Good things come to those who wait
"
Horror, The Thing," The tagline is no mere jest
"
Horror, The Thing," Today it's still one of the best horror films
"
Horror, The Thing," The Thing holds up better and better every year
"
Horror, The Thing," Who Goes There?...
"
Horror, The Thing," I worship this film. 10/10
"
Horror, Nope," Good, but still misses a mark....
"
Horror, Nope," Seriously disappointing.
"
Horror, Nope," I was disappointed.
"
Horror, Nope," Nope
"
Horror, Nope," Rough cut horror/comedy has good moments
"
Horror, Nope," Not Sure Where Jordan Was Going
"
Horror, Nope," Too bad...
"
Horror, Nope," Captivating but going to be a divisive experience
"
Horror, Nope," The only thing they did great is the film name. One word to describe the condition of the whole film.
"
Horror, Nope," Symbolism is flying over all of your heads
"
Horror, Mean One," This is bad, but an absolute must watch for those who enjoy bad horror films
"
Horror, Mean One," Really Stupid, Yet Really Fun
"
Horror, Mean One," A Missed Opportunity for a Bloody Riff on a Classic Story
"
Horror, Mean One," David Howard Thorton as The Green One is the best aspect, he's perfect as monsters!
"
Horror, Mean One," Liked and Disliked it
"
Horror, Mean One," Time to Roast This Beast
"
Horror, Mean One," Average depending on your tastes
"
Horror, Mean One," A highly enjoyable genre effort with a lot to really like
"
Horror, Mean One," Wildly bad but a lot of fun!!!
"
Horror, Mean One," Best Christmas horror parody movie
"
Horror, Cobweb," Good but lazy conclusion
"
Horror, Cobweb," The good really does outweigh the bad.
"
Horror, Cobweb," Great story but fails on the ending scene
"
Horror, Cobweb," Good First Half/Second Half Swirls Down the Toilet Bowl
"
Horror, Cobweb," So much squandered potential...
"
Horror, Cobweb," A dark childhood nightmare
"
Horror, Cobweb," Creepy at moments, lousy at times
"
Horror, Cobweb," What could have been!
"
Horror, Cobweb," Flawed, but fun, spooky and entertaining!
"
Horror, Cobweb," Creepy, scary, cliche. But let down by last 20 minutes
"
Horror, The Nun II," Nothing new, just endless jump-scares
"
Horror, The Nun II," A significant improvement.
"
Horror, The Nun II," That was Nun-sense😠
"
Horror, The Nun II," Everything is predictable, everything is formulaic, not interesting👻👻👻
"
Horror, The Nun II," An Evil Nun Touring Europe
"
Horror, The Nun II," An improvement over the first film, but it takes a long while to get going.
"
Horror, The Nun II," Horror movie? More like a Disneyland ride
"
Horror, The Nun II," Better than the first but the first wasn't necessarily a masterpiece
"
Horror, The Nun II," Next spin-off: The Goatman
"
Horror, The Nun II," Is it Me, Or has The Nun's Apperance Lost Its Shock Factor
"
Horror, The Jester," Boooooooooo!
"
Horror, The Jester," Pale immitation of Terrfier
"
Horror, The Jester," Should never have been made into a feature length film.
"
Horror, The Jester," It's not scary; It's not funny; It's just bad...beyond bad
"
Horror, The Jester," Creepy, Halloween movie
"
Horror, The Jester," Jester's Blunder: A movie mess
"
Horror, The Jester," Better than Terrifer.
"
Horror, The Jester," Not as bad as everyone is saying.
"
Horror, The Jester," ""The Jester"" vaguely delivers, the film's potential is entirely wasted.
"
Horror, The Jester," Watched in 3 trys. Movie is boring.
"
Music, Maestro," Beautiful to look at, gorgeous music, but no story.
"
Music, Maestro," Too much about his marriage
"
Music, Maestro," The filmmaking was very good, but I found the story not that interesting.
"
Music, Maestro," How is it possbile to make Leonard Bernstein uninteresting?
"
Music, Maestro," The pretentious aspect ratio 1.33:1 needs to stop.
"
Music, Maestro," I've watched too many of this kind of story, and 'Maestro' isn't an inch different.
"
Music, Maestro," All style with little substance
"
Music, Maestro," The Best Intensions. But Not the Best Result.
"
Music, Maestro," Felt A Little Hollow
"
Music, Maestro," A film only a critic could love
"
Music, Priscilla," Sofia Coppola's mood piece on Elvis & Priscilla
"
Music, Priscilla," Almost one of Coppola's best; Spaeny is an immediate star
"
Music, Priscilla," Expected more
"
Music, Priscilla," Bad Elvis.
"
Music, Priscilla," Uncomfortable reality coupled with a one-dimensional narrative
"
Music, Priscilla," Bland and boring
"
Music, Priscilla," Return to Sender
"
Music, Priscilla," Flat Perspective On A Larger Than Life Person
"
Music, Priscilla," keep the home fires burning
"
Music, Priscilla," Uninspiring
"
Music, Trolls Band Together," Great fun if you let it
"
Music, Trolls Band Together," Adorable, witty characters with original true to life dialogues and funky soundscore. Definitely suited for grownups as well. Not kiddin'
"
Music, Trolls Band Together," Loved It!
"
Music, Trolls Band Together," Delivers A Lot Of Heart, Along With Showing The Importance Of Family Values, Friendship, And Love
"
Music, Trolls Band Together," Really Enjoyed just like the previous ones
"
Music, Trolls Band Together," 🎨 So many Elements Came Together to Make this Excellent Film 🎤
"
Music, Trolls Band Together," A kind, cute, interesting family cartoon for going to the cinema and watching with the whole family.
"
Music, Trolls Band Together," Tons of cute visual humor.
"
Music, Trolls Band Together," Banding Together For Musical Fun
"
Music, Trolls Band Together," Wholesome movie
"
Music, Whiplash," Whiplash is a modern day masterpiece.
"
Music, Whiplash," This is review #572....so is there really any need to say more?!
"
Music, Whiplash," An important hardened lesson in resilience and when to stop measuring up to your mentor. Whiplash is a captivating study of ambition.
"
Music, Whiplash," ""I'm exhausted!""
"
Music, Whiplash," Just My Tempo
"
Music, Whiplash," Intense
"
Music, Whiplash," A strive for perfection.
"
Music, Whiplash," Blistering
"
Music, Whiplash," Tension, tension, tension!
"
Music, Whiplash," A pair of outstanding performances by Miles Teller and J.K. Simmons embody Damien Chazelle's piece of perfection...
"
Music, Taylor Swift: The Movie," The most fun I've had in a theater in my 60 years!
"
Music, Taylor Swift: The Movie," Kind of hard to review this one, but yeah, I see the hype
"
Music, Taylor Swift: The Movie," A newer, better and cheaper way to enjoy a concert
"
Music, Taylor Swift: The Movie," Spectacular sets, choreography, music and cinimatography
"
Music, Taylor Swift: The Movie," 🎆 WHAT A TIME TO BE ALIVE! 🎇⚡
"
Music, Taylor Swift: The Movie," Such a fun, incredible experience
"
Music, Taylor Swift: The Movie," Taylor Swift - Phenomenal Performer, Businesswoman, & Human Being
"
Music, Taylor Swift: The Movie," Even those who aren't fans of Taylor Swift, this concert movie is still a really fun to watch
"
Music, Taylor Swift: The Movie," Genuinely mediocre
"
Music, Taylor Swift: The Movie," Even better than expected
"
Music, Holiday Inn," Bing was a marketing genius.
"
Music, Holiday Inn," Stylish, funny romantic musical
"
Music, Holiday Inn," You shouldn't skate on ice as thin as this plot!...
"
Music, Holiday Inn," Happy Holidays...Start with this movie.
"
Music, Holiday Inn," A True Classic
"
Music, Holiday Inn," Seasons Greetings
"
Music, Holiday Inn," Holiday Inn is an uplifting and heartwarming remembrance that is a legend in its own right.
"
Music, Holiday Inn," Great musical revue with a plot
"
Music, Holiday Inn," Musical Treat
"
Music, Holiday Inn," great picture
"
Music, Marry Me," Surprised my wife and me, how good and entertaining it is.
"
Music, Marry Me," Adorable rom com
"
Music, Marry Me," This is a fun, feel good date movie that is worth a viewing.
"
Music, Marry Me," I Think I Just Saw The Entire Movie in the Trailer
"
Music, Marry Me," The RomCom is a dead art
"
Music, Marry Me," A Really Great Cheesy RomCom
"
Music, Marry Me," Easy Fun
"
Music, Marry Me," I Say I Do To This Fun Comedy
"
Music, Marry Me," Divorce Me
"
Music, Marry Me," Seen the trailer? You've seen most of the movie.
"
Music, La La Land," Like a dream come true, one of those films that totally banishes the blues away
"
Music, La La Land," Loving you is like loving part of my life
"
Music, La La Land," Nostalgic, Colourful, Joyous CinemaScope Magic
"
Music, La La Land," Love letter to Hollywood .. and a Heck of a Film
"
Music, La La Land," Shocked me how good it was
"
Music, La La Land," The best movie of 2016
"
Music, La La Land," For The Love Of Movies
"
Music, La La Land," I should probably have given a 10, but....
"
Music, La La Land," ""It's very nostalgic – will people like it?""
"
Music, La La Land," A true ode to the Golden Era of Hollywood
"
Music, Going My Way," Bing and Barry
"
Music, Going My Way," Bing Goes His Own ""Way""
"
Music, Going My Way," ""Swinging On a Star""
"
Music, Going My Way," A Simple, Pleasant Movie Made More Memorable By Barry Fitzgerald
"
Music, Going My Way," A Ray of Sunshine for a World In Pain
"
Music, Going My Way," A movie that really sneaks up on you
"
Music, Going My Way," Definitely in love with this film
"
Music, Going My Way," A warm and delightfully funny must-see!
"
Music, Going My Way," Going A Wonderful Way
"
Music, Going My Way," Crosby's dated best
"
Music, Christmas with the Chosen: Holy Night," The music, the messages and the drama are all excellent and seemed Spirit-filled to me.
"
Music, Christmas with the Chosen: Holy Night," It is a variety show ..
"
Music, Christmas with the Chosen: Holy Night," Disappointing
"
Music, Christmas with the Chosen: Holy Night," We couldn't sit through it any longer.
"
Music, Christmas with the Chosen: Holy Night," Not What I Expected
"
Music, Christmas with the Chosen: Holy Night," Holy Night
"
Music, Christmas with the Chosen: Holy Night," Wonderful , Worshipful Christmas experience!
"
Music, Christmas with the Chosen: Holy Night," The worst film I have ever seen in a theatre!
"
Music, Christmas with the Chosen: Holy Night," Horrible
"
Music, Christmas with the Chosen: Holy Night," Short film was decent, but way too short and sandwiched between ads, promos, and music videos
"
Music, Green Book," I Was Captivated
"
Music, Green Book," A captivating watch, with sensational acting.
"
Music, Green Book," Green Book
"
Music, Green Book," Ranks #5 on my IMDb Top 25 Best Buddy Films List. A Feel Good Movie at its Core
"
Music, Green Book," ""Green Book"" is Gold
"
Music, Green Book," A perfect example of Yin & Yang - and black and white has nothing to do with it.
"
Music, Green Book," A re-awakening journey
"
Music, Green Book," A review as a respons to other (negative) reviews.
"
Music, Green Book," Critic-proof festival hit should be big holiday winner
"
Music, Green Book," Not to say it isn't a decent movie...
"
Music, Elvis," Austin Butler Was Amazing!
"
Music, Elvis," Austin Butler a 10/10 Baz Luhrmann a 7.5 /10
"
Music, Elvis," Entertaining, But Can't Get Out Of Its Own Way Enough To Be Great
"
Music, Elvis," Big bright shiny vapidness...
"
Music, Elvis," Totally Overrated
"
Music, Elvis," Ugh Tom Hanks
"
Music, Elvis," I can't put my finger on why but was a little disappointed with this movie
"
Music, Elvis," What movie is everyone else watching?
"
Music, Elvis," A slight let down
"
Music, Elvis," ... and then they go and spoil it all
"
Music, Trolls," fun silly movie
"
Music, Trolls," My son loved it...its a kid's movie!
"
Music, Trolls," Love the positive vibes and creative, colorful animation! Instant good mood!
"
Music, Trolls," Entertaining enough kids' feature
"
Music, Trolls," Fun for what it is
"
Music, Trolls," A cute, colorful, funny and heartwarming adventure you will definitely enjoy!
"
Music, Trolls," Colourful and upbeat confection that will especially delight the younger crowd
"
Music, Trolls," I have to confess I really enjoyed it!
"
Music, Trolls," A contagiously happy film
"
Music, Trolls," ""True Colors"" Cupcakes & Rainbows-Singing Dancing & Hugs...What's Not to Like?
"
Music, Pitch Perfect," Turn off your brain and just enjoy....
"
Music, Pitch Perfect," It has been years since I have seen a movie that I had such low expectations for...
"
Music, Pitch Perfect," This film wasn't meant for me
"
Music, Pitch Perfect," Geared up to hate this, but ended up loving it.
"
Music, Pitch Perfect," Watch out - you're going to like it whether you want to or not!
"
Music, Pitch Perfect," Sing
"
Music, Pitch Perfect," Fun movie
"
Music, Pitch Perfect," What ""Glee"" Wishes it Could Be.
"
Music, Pitch Perfect," Something Special
"
Music, Pitch Perfect," Typical underdog movie and reasonably entertaining chick flick
"
Music, Tár," tar
"
Music, Tár," It's absolutely brilliant ONCE you know how the film ""works.""
"
Music, Tár," great performances, weak storytelling
"
Music, Tár," Powerful stuff. Blanchett is incredible.
"
Music, Tár," Tar de Force
"
Music, Tár," How can a first hour seem like a year?
"
Music, Tár," Blanchett is Phenomenal, But a Film I Appreciate More Than Enjoy
"
Music, Tár," Cate Blanchett shows what an extraordinary actress she is
"
Music, Tár," CATE BLANCHET!
"
Music, Tár," Tedious from the very start. But even when (some) drama arises, it still is a heck of a bore to watch.
"
Music, Burlesque," Entertaining
"
Music, Burlesque," Entertaining
"
Music, Burlesque," Burlesque!
"
Music, Burlesque," Great cast, great songs, great costumes, why do people hate this movie?
"
Music, Burlesque," Excellent, sexy, electrifying film
"
Music, Burlesque," Great musical numbers, costumes and set design, mediocre acting
"
Music, Burlesque," Burlesque: The return of the movie-musical!
"
Music, Burlesque," Fun and cute
"
Music, Burlesque," High octane, fast paced musical is super fun, even if it's not a masterpiece
"
Music, Burlesque," Burlesque is a fine showcase for Christina Aguilera and, especially, Cher
"
Music, Saturday Night Fever," Living Vicariously Through the Weekends.
"
Music, Saturday Night Fever," ""Would you just watch the hair? I work a long time on my hair, and you hit it!"" - Tony Manero.
"
Music, Saturday Night Fever," Beautifully Defines An Era On The Backdrop Of A Realistic Class Study and Dynamic Music
"
Music, Saturday Night Fever," It has it's moments of absolute glory
"
Music, Saturday Night Fever," I Don't See Anyone Givin You A Raise Down At Unemployment
"
Music, Saturday Night Fever," Modern, and Misunderstood, Classic
"
Music, Saturday Night Fever," There's no denying it...
"
Music, Saturday Night Fever," Gritty urban tale
"
Music, Saturday Night Fever," You Should Be Dancing!
"
Music, Saturday Night Fever," A masterpiece from the greatest era of American cinema.
"
Music, A Star Is Born," I Enjoyed It
"
Music, A Star Is Born," Starts in exhilarating fashion, although loses steam
"
Music, A Star Is Born," Another Great Remake
"
Music, A Star Is Born," The Lady Is A Star
"
Music, A Star Is Born," A love story mixed with pain, addiction, fame, and tragedy.
"
Music, A Star Is Born," A Star is Born Shines (TIFF 2018)
"
Music, A Star Is Born," One star that really does shine
"
Music, A Star Is Born," Gaga Steals the show...
"
Music, A Star Is Born," Dullsville Arizona.
"
Music, A Star Is Born," This old Marines thoughts
"
Music, The Pianist," Excellent, depressing, but excellent
"
Music, The Pianist," A haunting film, one that you won't forget
"
Music, The Pianist," A Masterpiece. Awesome acting by Brody.
"
Music, The Pianist," An astonishing film
"
Music, The Pianist," To hell and back.
"
Music, The Pianist," Stoic, haunting tale of survival
"
Music, The Pianist," Adrien Brody's Minimalist Acting Packs Maximum Emotional Punch
"
Music, The Pianist," Haunting masterpiece that you may only be able to watch once..
"
Music, The Pianist," terrific movie, if relentlessly gritty and realistic
"
Music, The Pianist," 10 out of 10
"
Music, 8 Mile," The perfect movie for Eminem
"
Music, 8 Mile," Powerful silences
"
Music, 8 Mile," Yes!
"
Music, 8 Mile," A Quality Piece of Hard-Hitting Naturalism
"
Music, 8 Mile," A warm reception for Eminem fans everywhere
"
Music, 8 Mile," Huh. Eminem isn't a terrible actor.
"
Music, 8 Mile," So, rappers CAN be actors...?
"
Music, 8 Mile," Dark but interesting
"
Music, 8 Mile," Great Film
"
Music, 8 Mile," Not a great story  but has good moments and a good central performance
"
Music, Renaissance: A Film by Beyoncé," 10s, 10s, 10s
"
Music, Renaissance: A Film by Beyoncé," The best concert film I have experienced!
"
Music, Renaissance: A Film by Beyoncé," 💎 Man, BEYONCE TRULY IS A LIVING LEGEND! 🦄
"
Music, Renaissance: A Film by Beyoncé," Visually stunning and musically captivating experience
"
Music, Renaissance: A Film by Beyoncé," A Renaissance Of Concert Crafting: Queen Bee Builds the Hive Of Dynamic Delivery:
"
Music, Renaissance: A Film by Beyoncé," Icon, Queen, and Legend!
"
Music, Renaissance: A Film by Beyoncé," I think I enjoyed the film more than the live concert!
"
Music, Renaissance: A Film by Beyoncé," Renaissance: A by Film Beyonce is a captivating and unique concert experience. An absolute masterpiece and must see.
"
Music, Renaissance: A Film by Beyoncé," Spectacular, beautiful, emotional
"
Music, Renaissance: A Film by Beyoncé," Beyoncé>>>>>>>
"
Music, Baby Driver," The Movie You Remember
"
Music, Baby Driver," Believe the hype
"
Music, Baby Driver," Action flick with endless panache and swagger
"
Music, Baby Driver," Fun Car-Chase Thriller Action Drama
"
Music, Baby Driver," The Coolest & Most Unique Film This Year
"
Music, Baby Driver," This is why I love movies
"
Music, Baby Driver," Overrated
"
Music, Baby Driver," A film so in love with itself, it needs its own cinema seat
"
Music, Baby Driver," Way over-hyped! Not a great or even good movie.
"
Music, Baby Driver," Exhilarating! Wildly entertaining!
"
Music, CODA," I WASN'T GOING TO CRY, BUT THEN THEY DEPLOYED THE JONI MITCHELL.
"
Music, CODA," Not Just Another Coming of Age Story...
"
Music, CODA," Formulaic Yet Heartwarming
"
Music, CODA," Beautiful
"
Music, CODA," those with disabilities deserve our respect
"
Music, CODA," A Delightful Movie For All
"
Music, CODA," dream a little dream
"
Music, CODA," SILENCE RESPECTED...!
"
Music, CODA," A great movie, that offers so much variety.
"
Music, CODA," What a lovely, well crafted film!
"
Music, I Can Only Imagine," Beautiful like the song.
"
Music, I Can Only Imagine," A good Christian movie.
"
Music, I Can Only Imagine," Never fails to uplift
"
Music, I Can Only Imagine," unexpected
"
Music, I Can Only Imagine," Oh my freakin hell..... this film is amazing
"
Music, I Can Only Imagine," Most powerful Movie I Ever Watched
"
Music, I Can Only Imagine," Funny, interesting, inspiring and powerful
"
Music, I Can Only Imagine," A healthy dose of positivity in a seemingly negative world
"
Music, I Can Only Imagine," Wonderfully done
"
Music, I Can Only Imagine," I GOT GOOSEBUMPS.
"
Music, Almost Famous," One of my favourite movies of all-time
"
Music, Almost Famous," Not almost, but totally
"
Music, Almost Famous," Nearly Flawless 💯
"
Music, Almost Famous," The best of 2001
"
Music, Almost Famous," An Excellent Original Insight Into The 70's Rock Scene... With Dazzling Performances.
"
Music, Almost Famous," Outstanding
"
Music, Almost Famous," An Honest Review
"
Music, Almost Famous," Perhaps the Best Film of the Decade
"
Music, Almost Famous," Surprisingly sweet dramedy hits the mark
"
Music, Almost Famous," ""It's all happening""
"
Music, Soul," Life Affirming, Every Minute of it...
"
Music, Soul," Filled with soul
"
Music, Soul," Everyone in all ages deserves to watch this movie
"
Music, Soul," Soul might be Pixar's most grown up film yet.
"
Music, Soul," Adults need to watch this movie
"
Music, Soul," Absolutely incredible.
"
Music, Soul," Deeply hit my Soul!
"
Music, Soul," Artistically it's a masterpiece, narratively it's a really good one it just needed more time
"
Music, Soul," 10/10
"
Music, Soul," Plenty of heart and soul. Dream big!
"
Music, Bohemian Rhapsody," Queen is king!!
"
Music, Bohemian Rhapsody," Bohemian Rhapsody - Before the film my wife said to me ...
"
Music, Bohemian Rhapsody," Long live Queen
"
Music, Bohemian Rhapsody," Makes you realise what a loss Freddie was
"
Music, Bohemian Rhapsody," Extraordinary & Mind-blowing.
"
Music, Bohemian Rhapsody," Rhapsody on the music of Queen
"
Music, Bohemian Rhapsody," Movie is popular only because Queen is popular
"
